Frame,Hand,Landmark,X,Y,Z
4430,0,20,0.7654573917388916,0.15458597242832184,-0.02364354208111763
4440,0,0,0.8742067217826843,0.15508002042770386,3.438223927787476e-07
4440,0,1,0.8521985411643982,0.10716629028320312,-0.031006529927253723
4440,0,2,0.8054062724113464,0.08015109598636627,-0.04672767221927643
4440,0,3,0.7567653656005859,0.0761614739894867,-0.055136971175670624
4440,0,4,0.7187369465827942,0.08177165687084198,-0.06097730994224548
4440,0,5,0.8061642646789551,0.157156839966774,-0.05395962670445442
4440,0,6,0.7451662421226501,0.13535265624523163,-0.07064134627580643
4440,0,7,0.7280693054199219,0.10999995470046997,-0.075395867228508
4440,0,8,0.7231361269950867,0.09303106367588043,-0.07597211748361588
4440,0,9,0.8049246072769165,0.18944594264030457,-0.04170224815607071
4440,0,10,0.7490033507347107,0.15780189633369446,-0.054959606379270554
4440,0,11,0.7345227003097534,0.1309211254119873,-0.056159306317567825
4440,0,12,0.73012375831604,0.11686382442712784,-0.05684349685907364
4440,0,13,0.8011589050292969,0.20664939284324646,-0.03001757711172104
4440,0,14,0.7519745826721191,0.17173270881175995,-0.04094215855002403
4440,0,15,0.7428529858589172,0.14619967341423035,-0.03917182236909866
4440,0,16,0.7405527830123901,0.13117872178554535,-0.037486493587493896
4440,0,17,0.7965763211250305,0.2152666449546814,-0.02030303329229355
4440,0,18,0.7557213306427002,0.18678271770477295,-0.029198691248893738
4440,0,19,0.746457576751709,0.16274231672286987,-0.029021482914686203
4440,0,20,0.7451839447021484,0.14673401415348053,-0.027483461424708366
4450,0,0,0.8692639470100403,0.1625712513923645,4.553259032036294e-07
4450,0,1,0.8510185480117798,0.11438250541687012,-0.03344600647687912
4450,0,2,0.804722249507904,0.08566664159297943,-0.049630437046289444
4450,0,3,0.755727231502533,0.08263939619064331,-0.057703811675310135
4450,0,4,0.7179445028305054,0.08695632219314575,-0.06368466466665268
4450,0,5,0.8085184097290039,0.16682937741279602,-0.05848979577422142
4450,0,6,0.7509758472442627,0.1401229351758957,-0.07642844319343567
4450,0,7,0.7266270518302917,0.11516041308641434,-0.08226040005683899
4450,0,8,0.7134875059127808,0.09666235744953156,-0.08389721810817719
4450,0,9,0.8043855428695679,0.20127809047698975,-0.04534506797790527
4450,0,10,0.7512667775154114,0.16465981304645538,-0.060509093105793
4450,0,11,0.7317897081375122,0.13599449396133423,-0.06191348284482956
4450,0,12,0.7216126918792725,0.11786594241857529,-0.06256499886512756
4450,0,13,0.7981666326522827,0.21810013055801392,-0.03278938680887222
4450,0,14,0.7512228488922119,0.17961862683296204,-0.045494381338357925
4450,0,15,0.737036406993866,0.15279345214366913,-0.044230714440345764
4450,0,16,0.7289474010467529,0.13468721508979797,-0.042836304754018784
4450,0,17,0.7919500470161438,0.2250232696533203,-0.022403135895729065
4450,0,18,0.7534676790237427,0.19237084686756134,-0.03344259038567543
4450,0,19,0.7405588030815125,0.16766880452632904,-0.03435792773962021
4450,0,20,0.7342450618743896,0.14998237788677216,-0.0334039032459259
4460,0,0,0.8669912219047546,0.14975972473621368,4.3532696736292564e-07
4460,0,1,0.8455949425697327,0.10586438328027725,-0.02667596936225891
4460,0,2,0.8017037510871887,0.07864769548177719,-0.04072175174951553
4460,0,3,0.7576204538345337,0.07111366838216782,-0.04836821183562279
4460,0,4,0.7235943078994751,0.07099936157464981,-0.054285045713186264
4460,0,5,0.7995415329933167,0.1458534598350525,-0.04880920797586441
4460,0,6,0.7469408512115479,0.12294227629899979,-0.0657607913017273
4460,0,7,0.7189874053001404,0.1014573723077774,-0.07293837517499924
4460,0,8,0.7014078497886658,0.08301650732755661,-0.07610287517309189
4460,0,9,0.79582279920578,0.17797425389289856,-0.03915505111217499
4460,0,10,0.7468501925468445,0.14636583626270294,-0.05317234620451927
4460,0,11,0.722544252872467,0.12052199989557266,-0.05483684688806534
4460,0,12,0.7070909738540649,0.10038773715496063,-0.055687934160232544
4460,0,13,0.7912439703941345,0.19592943787574768,-0.030072670429944992
4460,0,14,0.7480014562606812,0.16142331063747406,-0.040961384773254395
4460,0,15,0.7301128506660461,0.13592049479484558,-0.03925757855176926
4460,0,16,0.7189237475395203,0.11502416431903839,-0.037747904658317566
4460,0,17,0.7878164052963257,0.20401239395141602,-0.023001374676823616
4460,0,18,0.7533094882965088,0.1723284125328064,-0.03230193257331848
4460,0,19,0.7376816868782043,0.14895229041576385,-0.03269295021891594
4460,0,20,0.7278801798820496,0.12978054583072662,-0.031592957675457
4470,0,0,0.8446528315544128,0.13971048593521118,4.880043888988439e-07
4470,0,1,0.8247584104537964,0.09184932708740234,-0.026435747742652893
4470,0,2,0.7817831039428711,0.06104612350463867,-0.03911781311035156
4470,0,3,0.7369589805603027,0.05354306846857071,-0.044998105615377426
4470,0,4,0.705388069152832,0.05877251178026199,-0.04924723878502846
4470,0,5,0.780840277671814,0.13282766938209534,-0.04962250962853432
4470,0,6,0.7310441732406616,0.10723424702882767,-0.0641154944896698
4470,0,7,0.7019021511077881,0.09026727080345154,-0.06907998025417328
4470,0,8,0.6807355880737305,0.07635119557380676,-0.07102057337760925
4470,0,9,0.7738069891929626,0.16679486632347107,-0.03945445641875267
4470,0,10,0.7284058332443237,0.12761233747005463,-0.051199138164520264
4470,0,11,0.7038787603378296,0.10374263674020767,-0.051976993680000305
4470,0,12,0.6874383687973022,0.08492940664291382,-0.05250174179673195
4470,0,13,0.7672539353370667,0.18390849232673645,-0.02935894951224327
4470,0,14,0.7273870706558228,0.14090634882450104,-0.03841628134250641
4470,0,15,0.7095707654953003,0.11711309105157852,-0.03705495968461037
4470,0,16,0.6980366706848145,0.09742502868175507,-0.03613659366965294
4470,0,17,0.7627123594284058,0.1901967078447342,-0.02120758220553398
4470,0,18,0.7315686345100403,0.1522034853696823,-0.029414916411042213
4470,0,19,0.7169159650802612,0.12901373207569122,-0.03009275533258915
4470,0,20,0.7077485918998718,0.1101430356502533,-0.029346929863095284
4480,0,0,0.8457460403442383,0.13724319636821747,4.4431442347558914e-07
4480,0,1,0.8273126482963562,0.09538473188877106,-0.026031548157334328
4480,0,2,0.7862013578414917,0.06984654814004898,-0.038929976522922516
4480,0,3,0.7431911826133728,0.06323820352554321,-0.0451446995139122
4480,0,4,0.7110289335250854,0.06606687605381012,-0.04960352182388306
4480,0,5,0.7865511775016785,0.12636412680149078,-0.04869646206498146
4480,0,6,0.7348935008049011,0.10741782188415527,-0.06349661201238632
4480,0,7,0.706865131855011,0.09195291996002197,-0.06788583844900131
4480,0,8,0.6895620822906494,0.07900050282478333,-0.06869260966777802
4480,0,9,0.783022940158844,0.15746049582958221,-0.03830164670944214
4480,0,10,0.7348870038986206,0.1281757950782776,-0.050668612122535706
4480,0,11,0.7095325589179993,0.10724617540836334,-0.05082513391971588
4480,0,12,0.6936250329017639,0.0897909477353096,-0.05018358677625656
4480,0,13,0.7782211899757385,0.1756337732076645,-0.028240030631422997
4480,0,14,0.7363125681877136,0.14228659868240356,-0.03751174360513687
4480,0,15,0.7159026265144348,0.12205788493156433,-0.035357821732759476
4480,0,16,0.7014637589454651,0.1049313098192215,-0.03334673121571541
4480,0,17,0.7742192149162292,0.18449969589710236,-0.01996619626879692
4480,0,18,0.740506649017334,0.15521812438964844,-0.02744978852570057
4480,0,19,0.7229443788528442,0.1353539079427719,-0.027261773124337196
4480,0,20,0.7107279300689697,0.11826419830322266,-0.025816813111305237
4490,0,0,0.8394580483436584,0.1566329300403595,1.9803772488558025e-07
4490,0,1,0.8207287788391113,0.09799584746360779,-0.026102526113390923
4490,0,2,0.7734503746032715,0.06680555641651154,-0.038921721279621124
4490,0,3,0.7203267812728882,0.06228547915816307,-0.046240463852882385
4490,0,4,0.6776803731918335,0.06418411433696747,-0.04971545562148094
4490,0,5,0.7641080617904663,0.14621852338314056,-0.04434217885136604
4490,0,6,0.696343719959259,0.11006591469049454,-0.06394699960947037
4490,0,7,0.7044394612312317,0.0848478376865387,-0.07021511346101761
4490,0,8,0.721418559551239,0.08201505243778229,-0.06963840126991272
4490,0,9,0.7598124742507935,0.18402154743671417,-0.03444414585828781
4490,0,10,0.6974909901618958,0.135018989443779,-0.04924667626619339
4490,0,11,0.7065086960792542,0.1089363545179367,-0.05091223865747452
4490,0,12,0.7231369018554688,0.11165942251682281,-0.05017663910984993
4490,0,13,0.7565611004829407,0.20357176661491394,-0.025472985580563545
4490,0,14,0.7033266425132751,0.15140050649642944,-0.034798603504896164
4490,0,15,0.7135353088378906,0.12991926074028015,-0.02888360805809498
4490,0,16,0.7287552952766418,0.13477247953414917,-0.023504113778471947
4490,0,17,0.7522242069244385,0.2101757675409317,-0.0185184795409441
4490,0,18,0.7109369039535522,0.16549354791641235,-0.024401921778917313
4490,0,19,0.718481183052063,0.14595507085323334,-0.0205299723893404
4490,0,20,0.7323949337005615,0.1504020392894745,-0.01633383519947529
4490,1,0,0.8392027616500854,0.14480271935462952,5.214238854023279e-07
4490,1,1,0.8250610828399658,0.10003659129142761,-0.027867037802934647
4490,1,2,0.7857861518859863,0.07345178723335266,-0.04071083664894104
4490,1,3,0.7420955896377563,0.06755467504262924,-0.046681322157382965
4490,1,4,0.7092234492301941,0.07053244113922119,-0.050845079123973846
4490,1,5,0.7826091051101685,0.1396201103925705,-0.047101035714149475
4490,1,6,0.7328855991363525,0.11800685524940491,-0.06308478116989136
4490,1,7,0.7020965814590454,0.10034817457199097,-0.06923311203718185
4490,1,8,0.6813046336174011,0.08515144884586334,-0.07124098390340805
4490,1,9,0.7773340344429016,0.1735338568687439,-0.03604070097208023
4490,1,10,0.7302253842353821,0.14214318990707397,-0.04928441345691681
4490,1,11,0.7031095027923584,0.11867361515760422,-0.05084916576743126
4490,1,12,0.6849516034126282,0.0980825275182724,-0.0508837066590786
4490,1,13,0.7712805271148682,0.191395103931427,-0.025604287162423134
4490,1,14,0.7304328680038452,0.15780393779277802,-0.03574790433049202
4490,1,15,0.7089212536811829,0.13582120835781097,-0.034674618393182755
4490,1,16,0.6941100358963013,0.11704433709383011,-0.03297114372253418
4490,1,17,0.7660166025161743,0.19871342182159424,-0.017228683456778526
4490,1,18,0.7327387928962708,0.1707342267036438,-0.02597462572157383
4490,1,19,0.7149868011474609,0.15087342262268066,-0.026687894016504288
4490,1,20,0.7028549313545227,0.1342594474554062,-0.02539047785103321
4500,0,0,0.837794303894043,0.15921194851398468,5.387075248108886e-07
4500,0,1,0.8186867833137512,0.11095529049634933,-0.029079722240567207
4500,0,2,0.7731611728668213,0.08544205129146576,-0.0427151583135128
4500,0,3,0.7278100252151489,0.0818481594324112,-0.04946639761328697
4500,0,4,0.6923110485076904,0.08316414058208466,-0.05464208871126175
4500,0,5,0.7735757827758789,0.148686483502388,-0.04630988836288452
4500,0,6,0.7276909947395325,0.13340798020362854,-0.06298466771841049
4500,0,7,0.6955358386039734,0.11798766255378723,-0.0700611025094986
4500,0,8,0.6744672656059265,0.10269452631473541,-0.07253468781709671
4500,0,9,0.7718420028686523,0.18289333581924438,-0.035193491727113724
4500,0,10,0.7272313833236694,0.15834450721740723,-0.05007017403841019
4500,0,11,0.6977308988571167,0.1376952826976776,-0.05289357900619507
4500,0,12,0.6774277687072754,0.11796603351831436,-0.0533871054649353
4500,0,13,0.7682819366455078,0.2021235078573227,-0.02497345767915249
4500,0,14,0.7282195687294006,0.1734020709991455,-0.03702149912714958
4500,0,15,0.7037619352340698,0.15288637578487396,-0.03624375909566879
4500,0,16,0.6858422756195068,0.13447193801403046,-0.034117888659238815
4500,0,17,0.7656927108764648,0.21123738586902618,-0.016830649226903915
4500,0,18,0.7314164042472839,0.1841694563627243,-0.0260545015335083
4500,0,19,0.7112454771995544,0.1647649109363556,-0.026129579171538353
4500,0,20,0.6968660354614258,0.14756964147090912,-0.024131903424859047
4510,0,0,0.8347058296203613,0.1757420301437378,3.3967211265917285e-07
4510,0,1,0.8085970878601074,0.11269424855709076,-0.035220544785261154
4510,0,2,0.7590034604072571,0.08400968462228775,-0.050916094332933426
4510,0,3,0.7042659521102905,0.0833495631814003,-0.058757223188877106
4510,0,4,0.6589191555976868,0.08634277433156967,-0.06198173016309738
4510,0,5,0.7501651644706726,0.18204745650291443,-0.053236864507198334
4510,0,6,0.6758037805557251,0.1390608847141266,-0.07211121916770935
4510,0,7,0.6701555252075195,0.10430930554866791,-0.07668270915746689
4510,0,8,0.6760402917861938,0.08777101337909698,-0.07599013298749924
4510,0,9,0.7455523610115051,0.21964006125926971,-0.03868597373366356
4510,0,10,0.6781457662582397,0.16169610619544983,-0.05530645698308945
4510,0,11,0.6825796961784363,0.1300065517425537,-0.05639299377799034
4510,0,12,0.6960365772247314,0.12383424490690231,-0.055128030478954315
4510,0,13,0.7409376502037048,0.23519179224967957,-0.025258364155888557
4510,0,14,0.6824460029602051,0.17539696395397186,-0.03631193935871124
4510,0,15,0.6907253265380859,0.15045377612113953,-0.02961648814380169
4510,0,16,0.7061491012573242,0.14739274978637695,-0.023604203015565872
4510,0,17,0.7347171306610107,0.23714427649974823,-0.014713437296450138
4510,0,18,0.6901246309280396,0.18793967366218567,-0.022772908210754395
4510,0,19,0.697239100933075,0.16536301374435425,-0.0198577381670475
4510,0,20,0.7118971943855286,0.16202928125858307,-0.015824873000383377
4510,1,0,0.8318033814430237,0.16918541491031647,6.039566642357386e-07
4510,1,1,0.8135004639625549,0.12233591824769974,-0.03518231213092804
4510,1,2,0.771600604057312,0.09789223968982697,-0.0525188222527504
4510,1,3,0.7285557389259338,0.09430905431509018,-0.06120206415653229
4510,1,4,0.6941769123077393,0.09707928448915482,-0.0680721327662468
4510,1,5,0.7674489617347717,0.1678137183189392,-0.05892366170883179
4510,1,6,0.7206738591194153,0.14383269846439362,-0.08045755326747894
4510,1,7,0.6863274574279785,0.12520761787891388,-0.09119748324155807
4510,1,8,0.6621583700180054,0.10840855538845062,-0.09602200984954834
4510,1,9,0.7652115821838379,0.19940824806690216,-0.04535641521215439
4510,1,10,0.7185834646224976,0.1659996062517166,-0.06476631760597229
4510,1,11,0.6881415843963623,0.14135557413101196,-0.06987044215202332
4510,1,12,0.6667940020561218,0.1196572408080101,-0.07179539650678635
4510,1,13,0.7611925601959229,0.21513131260871887,-0.03261423110961914
4510,1,14,0.7200217843055725,0.17855030298233032,-0.04859605059027672
4510,1,15,0.6958862543106079,0.15583977103233337,-0.04918084293603897
4510,1,16,0.6782965660095215,0.13700304925441742,-0.04769759997725487
4510,1,17,0.7579134106636047,0.22051700949668884,-0.02220907062292099
4510,1,18,0.7231629490852356,0.18864788115024567,-0.03457343578338623
4510,1,19,0.7052311301231384,0.1687108874320984,-0.035786330699920654
4510,1,20,0.6923776865005493,0.1527511179447174,-0.03442254662513733
4520,0,0,0.828391432762146,0.164596825838089,5.282275878926157e-07
4520,0,1,0.8088371753692627,0.11767995357513428,-0.03026454709470272
4520,0,2,0.7635861039161682,0.09249880909919739,-0.04529312625527382
4520,0,3,0.7184351682662964,0.08657975494861603,-0.05305381864309311
4520,0,4,0.683340847492218,0.08071707934141159,-0.05950002744793892
4520,0,5,0.7655433416366577,0.149978369474411,-0.052510734647512436
4520,0,6,0.7164325714111328,0.13022403419017792,-0.07255218923091888
4520,0,7,0.6830518245697021,0.11231300234794617,-0.08263801038265228
4520,0,8,0.6593085527420044,0.09532462060451508,-0.08721540123224258
4520,0,9,0.7631064057350159,0.18417127430438995,-0.04108867049217224
4520,0,10,0.715447723865509,0.15909241139888763,-0.05835147202014923
4520,0,11,0.6839027404785156,0.1377401351928711,-0.062398090958595276
4520,0,12,0.6604340672492981,0.11663005501031876,-0.06382632255554199
4520,0,13,0.7587719559669495,0.20509520173072815,-0.03039238601922989
4520,0,14,0.716553807258606,0.17941373586654663,-0.04394546523690224
4520,0,15,0.6899811029434204,0.157729834318161,-0.04372977465391159
4520,0,16,0.670242190361023,0.1370149701833725,-0.041957788169384
4520,0,17,0.7552975416183472,0.2172672152519226,-0.02183184213936329
4520,0,18,0.7191286087036133,0.1958785504102707,-0.03244112432003021
4520,0,19,0.6983080506324768,0.17696388065814972,-0.03300308436155319
4520,0,20,0.6830385327339172,0.15942664444446564,-0.03138653188943863
4710,0,0,0.8305879235267639,0.24473129212856293,4.2917122300423216e-07
4710,0,1,0.8104106783866882,0.1971496343612671,-0.03739422187209129
4710,0,2,0.7648412585258484,0.16432112455368042,-0.05302194505929947
4710,0,3,0.7180948257446289,0.13622057437896729,-0.0595095120370388
4710,0,4,0.6805331110954285,0.11092659831047058,-0.06320971250534058
4710,0,5,0.7337768077850342,0.25486063957214355,-0.04783512279391289
4710,0,6,0.684678852558136,0.19522175192832947,-0.06260105222463608
4710,0,7,0.6750344038009644,0.15188606083393097,-0.06962864100933075
4710,0,8,0.6759846806526184,0.12090776860713959,-0.07168498635292053
4710,0,9,0.7238747477531433,0.27808433771133423,-0.031105974689126015
4710,0,10,0.6626355648040771,0.23691892623901367,-0.04478849843144417
4710,0,11,0.6415601968765259,0.19500526785850525,-0.049227043986320496
4710,0,12,0.6351096034049988,0.15929833054542542,-0.050256311893463135
4710,0,13,0.721441924571991,0.28439661860466003,-0.015740208327770233
4710,0,14,0.6664237976074219,0.2510714828968048,-0.027220984920859337
4710,0,15,0.6492031812667847,0.2147950679063797,-0.030997857451438904
4710,0,16,0.6424441933631897,0.18164822459220886,-0.03190440312027931
4710,0,17,0.7218482494354248,0.2788757085800171,-0.002811386017128825
4710,0,18,0.683086633682251,0.2557026147842407,-0.011581799015402794
4710,0,19,0.669397234916687,0.22824469208717346,-0.013228761032223701
4710,0,20,0.6635389924049377,0.20019589364528656,-0.01247146725654602
4720,0,0,0.8163846731185913,0.3072631359100342,1.9922056537780009e-07
4720,0,1,0.8088503479957581,0.3127685487270355,-0.04714050516486168
4720,0,2,0.7833045125007629,0.3457763195037842,-0.06824271380901337
4720,0,3,0.7484243512153625,0.3807607889175415,-0.0819573923945427
4720,0,4,0.716558575630188,0.4150888919830322,-0.09197523444890976
4720,0,5,0.7792099118232727,0.44773760437965393,-0.03900804743170738
4720,0,6,0.7329186797142029,0.4984952211380005,-0.06157020851969719
4720,0,7,0.705331563949585,0.4831189215183258,-0.07801859825849533
4720,0,8,0.6968367099761963,0.4518072307109833,-0.08555693924427032
4720,0,9,0.7664855718612671,0.44780662655830383,-0.020231442525982857
4720,0,10,0.7246122360229492,0.49433016777038574,-0.03730561211705208
4720,0,11,0.6988314986228943,0.4789935350418091,-0.051611144095659256
4720,0,12,0.6889907717704773,0.4538370370864868,-0.06035598739981651
4720,0,13,0.7522742748260498,0.44010671973228455,-0.006008122116327286
4720,0,14,0.7167354822158813,0.4827330708503723,-0.020395059138536453
4720,0,15,0.6955304145812988,0.472165048122406,-0.030913883820176125
4720,0,16,0.6872774958610535,0.45127299427986145,-0.0367417186498642
4720,0,17,0.7405771613121033,0.42993175983428955,0.004470922518521547
4720,0,18,0.7138966917991638,0.4699973464012146,-0.006597822066396475
4720,0,19,0.6955611705780029,0.4650096297264099,-0.013558735139667988
4720,0,20,0.6889976263046265,0.44734591245651245,-0.016917532309889793
4730,0,0,0.9343471527099609,0.22415322065353394,4.2539349465187115e-07
4730,0,1,0.9125057458877563,0.2022724449634552,-0.03401956707239151
4730,0,2,0.8761540055274963,0.20576032996177673,-0.04984276369214058
4730,0,3,0.8433130383491516,0.21091270446777344,-0.05991285294294357
4730,0,4,0.8183689713478088,0.21747061610221863,-0.06759072095155716
4730,0,5,0.9065523147583008,0.3070376217365265,-0.037297241389751434
4730,0,6,0.8814790844917297,0.35762274265289307,-0.053768791258335114
4730,0,7,0.8513453602790833,0.36819663643836975,-0.06420712172985077
4730,0,8,0.8286420702934265,0.3610779047012329,-0.06865731626749039
4730,0,9,0.9112022519111633,0.32564255595207214,-0.024003764614462852
4730,0,10,0.8817376494407654,0.36924389004707336,-0.03803733363747597
4730,0,11,0.849453330039978,0.3688337206840515,-0.04539468139410019
4730,0,12,0.8272648453712463,0.35069793462753296,-0.04829370975494385
4730,0,13,0.9116973876953125,0.33465784788131714,-0.013035984709858894
4730,0,14,0.882196843624115,0.37289345264434814,-0.02494977042078972
4730,0,15,0.8538740873336792,0.3705783486366272,-0.03034066967666149
4730,0,16,0.834062933921814,0.356404572725296,-0.03132014349102974
4730,0,17,0.9109929203987122,0.3383616507053375,-0.004703518468886614
4730,0,18,0.8844156265258789,0.36891984939575195,-0.014640305191278458
4730,0,19,0.8609567284584045,0.37026891112327576,-0.018953191116452217
4730,0,20,0.8432226777076721,0.3604072034358978,-0.019310927018523216
4940,0,0,0.7548262476921082,-0.019288241863250732,-4.2994989257749694e-07
4940,0,1,0.8510334491729736,0.02377466857433319,-0.027189744636416435
4940,0,2,0.8995169401168823,0.11168025434017181,-0.026443270966410637
4940,0,3,0.9017728567123413,0.19448456168174744,-0.013642221689224243
4940,0,4,0.8875722885131836,0.24371935427188873,0.005745949689298868
4940,0,5,0.8086568713188171,0.23032599687576294,-0.04393118619918823
4940,0,6,0.8526164293289185,0.3753620982170105,-0.0408252514898777
4940,0,7,0.899346113204956,0.3747084438800812,-0.02753201685845852
4940,0,8,0.9169731140136719,0.3315620720386505,-0.01307807955890894
4940,0,9,0.7658636569976807,0.23280411958694458,-0.019291821867227554
4940,0,10,0.8184887766838074,0.32262489199638367,-0.005654978100210428
4940,0,11,0.8553918600082397,0.29843202233314514,0.009571750648319721
4940,0,12,0.8641185760498047,0.25786828994750977,0.01862478442490101
4940,0,13,0.7395060658454895,0.2203076034784317,0.005558718461543322
4940,0,14,0.801997184753418,0.27394482493400574,0.019874505698680878
4940,0,15,0.8316901326179504,0.2515428960323334,0.025619586929678917
4940,0,16,0.840036153793335,0.21687926352024078,0.026994040235877037
4940,0,17,0.7242685556411743,0.20693553984165192,0.029798448085784912
4940,0,18,0.776724100112915,0.2575031518936157,0.04183388873934746
4940,0,19,0.8012622594833374,0.24577444791793823,0.05003713071346283
4940,0,20,0.8068585395812988,0.21480324864387512,0.056636564433574677
